order_id,customer_id,customer_name,customer_email,phone_number,shipping_address,city,state,pincode,order_date,category,product_name,quantity,price_per_unit,total_amount,payment_method,order_status
OD351148410083,CUST331945,Pooja Kumar,pooja.kumar738@example.com,9453835067,"Flat 213, Society A, Jaipur",Jaipur,Rajasthan,482451,2023-09-30 20:46:54,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD363781607035,CUST997755,Anjali Sharma,anjali.sharma703@example.com,9983795516,"Flat 55, Society A, Jaipur",Jaipur,Rajasthan,290827,2023-09-30 21:08:28,Home Appliances,Blender,3,2250,6750,Debit Card,Delivered
OD488799175458,CUST717889,Karan Kumar,karan.kumar224@example.com,9121232796,"Flat 361, Society A, Delhi",Delhi,Delhi,450083,2023-09-30 21:22:48,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD591495256099,CUST845387,Arjun Patel,arjun.patel943@example.com,9456586997,"Flat 384, Society B, Bengaluru",Bengaluru,Karnataka,362789,2023-09-30 22:29:45,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD845921252624,CUST169108,Karan Bose,karan.bose656@example.com,9571663468,"Flat 330, Society D, Pune",Pune,Maharashtra,148175,2023-10-01 03:28:51,Fashion,T-Shirt,3,499,1497,UPI,Delivered
OD259509807123,CUST926578,Suresh Das,suresh.das474@example.com,9571894810,"Flat 361, Society C, Kolkata",Kolkata,West Bengal,873228,2023-10-01 16:17:25,Home,Bedsheet,1,799,799,Cash on Delivery,Delivered
OD581335094457,CUST576614,Anjali Chauhan,anjali.chauhan241@example.com,9758650412,"Flat 81, Society D, Lucknow",Lucknow,Uttar Pradesh,153051,2023-10-01 19:41:25,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD661497848786,CUST572037,Rahul Kumar,rahul.kumar426@example.com,9961961095,"Flat 172, Society C, Bengaluru",Bengaluru,Karnataka,182839,2023-10-01 21:05:29,Books,Novel,1,299,299,Credit Card,Delivered
OD110252392104,CUST413527,Ramesh Singh,ramesh.singh373@example.com,9980138789,"Flat 259, Society A, Jaipur",Jaipur,Rajasthan,870472,2023-10-01 22:15:05,Accessories,Backpack,1,899,899,Debit Card,Processing
OD861933249574,CUST293609,Karan Sharma,karan.sharma756@example.com,9059748268,"Flat 483, Society B, Jaipur",Jaipur,Rajasthan,664517,2023-10-02 10:17:30,Books,Novel,4,299,1196,UPI,Cancelled
OD529615365402,CUST818567,Rahul Singh,rahul.singh417@example.com,9856772753,"Flat 429, Society C, Jaipur",Jaipur,Rajasthan,395660,2023-10-02 15:35:51,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD028230630662,CUST498369,Suresh Iyer,suresh.iyer506@example.com,9059556214,"Flat 72, Society B, Lucknow",Lucknow,Uttar Pradesh,132133,2023-10-02 16:38:26,Accessories,Backpack,1,899,899,Net Banking,Delivered
OD828618867021,CUST413958,Priya Patel,priya.patel2@example.com,9028725006,"Flat 156, Society A, Hyderabad",Hyderabad,Telangana,584690,2023-10-02 21:51:00,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD123808554954,CUST319694,Anjali Verma,anjali.verma122@example.com,9222452362,"Flat 127, Society B, Kanpur",Kanpur,Uttar Pradesh,413454,2023-10-02 21:54:24,Books,Novel,1,299,299,UPI,Delivered
OD410925452911,CUST238103,Kavita Deshmukh,kavita.deshmukh78@example.com,9709082026,"Flat 108, Society B, Kanpur",Kanpur,Uttar Pradesh,378173,2023-10-03 02:44:46,Home Appliances,Blender,2,2250,4500,UPI,Shipped
OD398056801481,CUST353676,Rahul Deshmukh,rahul.deshmukh418@example.com,9510282610,"Flat 83, Society B, Ahmedabad",Ahmedabad,Gujarat,192192,2023-10-03 03:51:45,Home,Bedsheet,1,799,799,UPI,Shipped
OD392428231489,CUST196060,Arjun Verma,arjun.verma713@example.com,9944615836,"Flat 8, Society B, Kanpur",Kanpur,Uttar Pradesh,816636,2023-10-03 04:15:06,Health,Protein Powder,1,1899,1899,UPI,Delivered
OD864798086901,CUST712699,Priya Patel,priya.patel761@example.com,9181874277,"Flat 34, Society D, Chennai",Chennai,Tamil Nadu,553760,2023-10-03 08:01:40,Electronics,Smartphone,3,12999,38997,Cash on Delivery,Delivered
OD552938903124,CUST563041,Sneha Patel,sneha.patel261@example.com,9903326240,"Flat 234, Society A, Delhi",Delhi,Delhi,823577,2023-10-03 08:04:05,Fashion,Running Shoes,1,1599,1599,UPI,Processing
OD917831880930,CUST822430,Arjun Bose,arjun.bose368@example.com,9727031723,"Flat 366, Society A, Pune",Pune,Maharashtra,214728,2023-10-03 09:29:03,Fashion,Running Shoes,2,1599,3198,Cash on Delivery,Delivered
OD032461165257,CUST381258,Rohit Joshi,rohit.joshi702@example.com,9415253612,"Flat 394, Society B, Bengaluru",Bengaluru,Karnataka,709200,2023-10-03 11:59:26,Fashion,Running Shoes,2,1599,3198,UPI,Delivered
OD776691369622,CUST149179,Diya Reddy,diya.reddy103@example.com,9027604773,"Flat 412, Society C, Jaipur",Jaipur,Rajasthan,243190,2023-10-03 12:53:30,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD562564396781,CUST264649,Kavita Reddy,kavita.reddy161@example.com,9379277453,"Flat 458, Society A, Kanpur",Kanpur,Uttar Pradesh,121640,2023-10-03 14:22:02,Electronics,Laptop,1,54990,54990,Debit Card,Delivered
OD676833079701,CUST224843,Diya Joshi,diya.joshi614@example.com,9498979859,"Flat 482, Society A, Ahmedabad",Ahmedabad,Gujarat,350081,2023-10-03 15:06:36,Electronics,Wireless Earbuds,1,1999,1999,Credit Card,Processing
OD319160467921,CUST726191,Ramesh Kumar,ramesh.kumar996@example.com,9149775785,"Flat 107, Society D, Jaipur",Jaipur,Rajasthan,375902,2023-10-03 22:15:15,Fashion,T-Shirt,4,499,1996,Cash on Delivery,Delivered
OD001459154897,CUST955280,Arjun Singh,arjun.singh62@example.com,9504907747,"Flat 241, Society D, Hyderabad",Hyderabad,Telangana,551811,2023-10-03 22:33:12,Electronics,Smartphone,1,12999,12999,Cash on Delivery,Delivered
OD780100416675,CUST405710,Ramesh Kumar,ramesh.kumar169@example.com,9423509992,"Flat 356, Society B, Kolkata",Kolkata,West Bengal,647556,2023-10-04 00:44:24,Electronics,Wireless Earbuds,5,1999,9995,Cash on Delivery,Delivered
OD370703839640,CUST620093,Vikram Verma,vikram.verma647@example.com,9557992719,"Flat 203, Society B, Lucknow",Lucknow,Uttar Pradesh,828421,2023-10-04 01:07:52,Fashion,Running Shoes,1,1599,1599,Net Banking,Delivered
OD065246935345,CUST518855,Vikram Das,vikram.das778@example.com,9104532976,"Flat 443, Society C, Pune",Pune,Maharashtra,231341,2023-10-04 01:43:40,Electronics,Smartphone,1,12999,12999,Credit Card,Returned
OD617911266130,CUST992132,Ramesh Nair,ramesh.nair227@example.com,9592747025,"Flat 439, Society D, Nagpur",Nagpur,Maharashtra,888960,2023-10-04 02:18:29,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD080052284915,CUST581088,Vikram Nair,vikram.nair422@example.com,9882531049,"Flat 325, Society D, Ahmedabad",Ahmedabad,Gujarat,595048,2023-10-04 07:09:14,Health,Protein Powder,2,1899,3798,UPI,Delivered
OD665549551309,CUST903792,Pooja Reddy,pooja.reddy562@example.com,9448183297,"Flat 104, Society C, Delhi",Delhi,Delhi,622749,2023-10-04 09:20:05,Books,Novel,3,299,897,UPI,Delivered
OD207880639103,CUST271257,Arjun Patel,arjun.patel485@example.com,9289219596,"Flat 491, Society C, Mumbai",Mumbai,Maharashtra,667643,2023-10-04 13:54:07,Home,Bedsheet,1,799,799,UPI,Delivered
OD954140938625,CUST984834,Rohit Bose,rohit.bose411@example.com,9109089188,"Flat 439, Society C, Kolkata",Kolkata,West Bengal,489341,2023-10-04 16:57:45,Health,Protein Powder,3,1899,5697,Cash on Delivery,Delivered
OD212242792771,CUST398696,Anjali Gupta,anjali.gupta744@example.com,9134304747,"Flat 54, Society D, Kanpur",Kanpur,Uttar Pradesh,489615,2023-10-04 18:37:58,Fashion,T-Shirt,1,499,499,UPI,Delivered
OD380437207464,CUST171783,Priya Kumar,priya.kumar311@example.com,9959162129,"Flat 58, Society A, Bengaluru",Bengaluru,Karnataka,234096,2023-10-04 18:38:58,Accessories,Backpack,3,899,2697,UPI,Delivered
OD305185254209,CUST449433,Rohit Nair,rohit.nair403@example.com,9667539410,"Flat 69, Society C, Hyderabad",Hyderabad,Telangana,771353,2023-10-04 23:02:38,Books,Novel,1,299,299,UPI,Delivered
OD127066608500,CUST597750,Rahul Kumar,rahul.kumar697@example.com,9374542000,"Flat 247, Society C, Jaipur",Jaipur,Rajasthan,492350,2023-10-05 02:16:33,Books,Novel,1,299,299,Debit Card,Delivered
OD375157379002,CUST561715,Sneha Singh,sneha.singh845@example.com,9300461706,"Flat 314, Society C, Hyderabad",Hyderabad,Telangana,446743,2023-10-05 03:19:14,Electronics,Smartphone,1,12999,12999,Cash on Delivery,Cancelled
OD379789718995,CUST243395,Anjali Das,anjali.das768@example.com,9895045141,"Flat 292, Society C, Mumbai",Mumbai,Maharashtra,775166,2023-10-05 03:49:27,Health,Protein Powder,4,1899,7596,Debit Card,Delivered
OD661491717040,CUST919285,Karan Bose,karan.bose968@example.com,9713326461,"Flat 359, Society A, Lucknow",Lucknow,Uttar Pradesh,672011,2023-10-05 10:42:26,Fashion,T-Shirt,2,499,998,UPI,Delivered
OD273150579236,CUST246498,Diya Joshi,diya.joshi250@example.com,9599057775,"Flat 85, Society A, Pune",Pune,Maharashtra,419772,2023-10-05 11:03:13,Fashion,Jeans,1,1299,1299,UPI,Processing
OD838109899261,CUST752752,Ramesh Patel,ramesh.patel826@example.com,9416579202,"Flat 110, Society C, Jaipur",Jaipur,Rajasthan,421205,2023-10-05 13:46:22,Home Appliances,Blender,2,2250,4500,Cash on Delivery,Cancelled
OD712200909464,CUST515852,Pooja Iyer,pooja.iyer166@example.com,9484294477,"Flat 81, Society B, Kanpur",Kanpur,Uttar Pradesh,491975,2023-10-05 15:39:27,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD461896811150,CUST478092,Arjun Iyer,arjun.iyer507@example.com,9000277252,"Flat 148, Society A, Chennai",Chennai,Tamil Nadu,616734,2023-10-05 18:00:56,Home Appliances,Blender,1,2250,2250,Cash on Delivery,Cancelled
OD222688946020,CUST538026,Priya Nair,priya.nair737@example.com,9732410269,"Flat 45, Society D, Ahmedabad",Ahmedabad,Gujarat,229378,2023-10-05 20:27:34,Electronics,Laptop,1,54990,54990,UPI,Delivered
OD061700437707,CUST609566,Priya Singh,priya.singh364@example.com,9927215416,"Flat 227, Society A, Kolkata",Kolkata,West Bengal,833349,2023-10-05 22:21:20,Health,Protein Powder,2,1899,3798,Net Banking,Delivered
OD249372298868,CUST476295,Kavita Sharma,kavita.sharma545@example.com,9178641495,"Flat 33, Society B, Mumbai",Mumbai,Maharashtra,815695,2023-10-05 22:30:21,Fashion,Running Shoes,1,1599,1599,UPI,Shipped
OD424490886325,CUST424966,Diya Verma,diya.verma666@example.com,9154008831,"Flat 130, Society A, Kolkata",Kolkata,West Bengal,607313,2023-10-06 04:46:10,Fashion,Running Shoes,1,1599,1599,UPI,Returned
OD828814048887,CUST225136,Diya Iyer,diya.iyer831@example.com,9584100076,"Flat 167, Society A, Nagpur",Nagpur,Maharashtra,494609,2023-10-06 05:28:42,Home,Bedsheet,1,799,799,Debit Card,Processing
OD403360376098,CUST959007,Diya Sharma,diya.sharma603@example.com,9157306529,"Flat 474, Society A, Bengaluru",Bengaluru,Karnataka,755153,2023-10-06 08:39:57,Electronics,Smartwatch,1,2499,2499,Debit Card,Delivered
OD331838242664,CUST991109,Arjun Nair,arjun.nair931@example.com,9980038676,"Flat 390, Society A, Mumbai",Mumbai,Maharashtra,565387,2023-10-06 10:05:21,Electronics,Smartwatch,1,2499,2499,Credit Card,Processing
OD987952366123,CUST469455,Ramesh Verma,ramesh.verma657@example.com,9166808059,"Flat 413, Society A, Lucknow",Lucknow,Uttar Pradesh,703834,2023-10-06 10:43:08,Home Appliances,Blender,1,2250,2250,Net Banking,Returned
OD700108596686,CUST168855,Neha Verma,neha.verma863@example.com,9015108622,"Flat 277, Society D, Bengaluru",Bengaluru,Karnataka,698163,2023-10-06 13:26:04,Fashion,Running Shoes,2,1599,3198,UPI,Delivered
OD634132403255,CUST178440,Suresh Verma,suresh.verma60@example.com,9921693486,"Flat 113, Society B, Chennai",Chennai,Tamil Nadu,574035,2023-10-06 13:35:10,Accessories,Backpack,1,899,899,UPI,Shipped
OD777191965797,CUST777568,Vikram Singh,vikram.singh322@example.com,9716243313,"Flat 304, Society A, Lucknow",Lucknow,Uttar Pradesh,887484,2023-10-06 17:57:44,Fashion,T-Shirt,1,499,499,Cash on Delivery,Delivered
OD924341418948,CUST128282,Pooja Bose,pooja.bose652@example.com,9873665575,"Flat 403, Society C, Bengaluru",Bengaluru,Karnataka,357125,2023-10-06 19:37:28,Accessories,Backpack,2,899,1798,UPI,Delivered
OD789313799540,CUST873789,Arjun Nair,arjun.nair53@example.com,9079773343,"Flat 270, Society C, Lucknow",Lucknow,Uttar Pradesh,145488,2023-10-06 21:38:34,Fashion,Running Shoes,3,1599,4797,UPI,Returned
OD422104001269,CUST869357,Rahul Reddy,rahul.reddy229@example.com,9159192291,"Flat 421, Society B, Chennai",Chennai,Tamil Nadu,398510,2023-10-06 22:46:00,Home,Bedsheet,1,799,799,Credit Card,Delivered
OD003875412968,CUST491526,Rahul Singh,rahul.singh158@example.com,9167518754,"Flat 163, Society A, Bengaluru",Bengaluru,Karnataka,565972,2023-10-06 23:24:07,Fashion,T-Shirt,1,499,499,UPI,Processing
OD350494391603,CUST913120,Arjun Chauhan,arjun.chauhan141@example.com,9324540934,"Flat 165, Society A, Hyderabad",Hyderabad,Telangana,483642,2023-10-06 23:41:13,Fashion,Jeans,1,1299,1299,UPI,Delivered
OD988131931406,CUST189775,Suresh Nair,suresh.nair914@example.com,9055510849,"Flat 338, Society C, Kolkata",Kolkata,West Bengal,358975,2023-10-07 00:36:34,Electronics,Wireless Earbuds,1,1999,1999,UPI,Shipped
OD657178999674,CUST427704,Rahul Nair,rahul.nair133@example.com,9208652703,"Flat 122, Society C, Delhi",Delhi,Delhi,672534,2023-10-07 03:06:00,Home,Bedsheet,1,799,799,Cash on Delivery,Returned
OD518657005009,CUST367821,Arjun Patel,arjun.patel970@example.com,9111709944,"Flat 430, Society C, Kolkata",Kolkata,West Bengal,587343,2023-10-07 07:41:39,Electronics,Smartwatch,1,2499,2499,UPI,Delivered
OD984625018605,CUST498390,Rohit Kumar,rohit.kumar148@example.com,9177960057,"Flat 473, Society D, Hyderabad",Hyderabad,Telangana,317515,2023-10-07 07:42:31,Electronics,Laptop,3,54990,164970,UPI,Cancelled
OD215421662786,CUST340102,Rohit Reddy,rohit.reddy648@example.com,9743421778,"Flat 472, Society B, Ahmedabad",Ahmedabad,Gujarat,392457,2023-10-07 08:34:21,Home Appliances,Blender,2,2250,4500,Cash on Delivery,Delivered
OD765053676277,CUST914481,Kavita Patel,kavita.patel728@example.com,9545555300,"Flat 253, Society C, Ahmedabad",Ahmedabad,Gujarat,459430,2023-10-07 09:14:02,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD772092451108,CUST252527,Arjun Das,arjun.das793@example.com,9669653918,"Flat 214, Society D, Hyderabad",Hyderabad,Telangana,118980,2023-10-07 09:41:39,Electronics,Smartwatch,1,2499,2499,Net Banking,Delivered
OD648031581089,CUST281085,Rohit Patel,rohit.patel753@example.com,9368845582,"Flat 185, Society D, Pune",Pune,Maharashtra,221133,2023-10-07 09:46:26,Accessories,Backpack,1,899,899,UPI,Delivered
OD222963441140,CUST229001,Ramesh Gupta,ramesh.gupta905@example.com,9678882807,"Flat 130, Society C, Lucknow",Lucknow,Uttar Pradesh,465736,2023-10-07 19:58:06,Electronics,Laptop,1,54990,54990,UPI,Processing
OD315418005040,CUST578693,Sneha Bose,sneha.bose769@example.com,9369854475,"Flat 416, Society C, Lucknow",Lucknow,Uttar Pradesh,187241,2023-10-07 20:08:32,Health,Protein Powder,2,1899,3798,Net Banking,Shipped
OD918933524991,CUST214113,Amit Chauhan,amit.chauhan310@example.com,9433002530,"Flat 27, Society D, Kolkata",Kolkata,West Bengal,745814,2023-10-07 20:25:20,Electronics,Laptop,1,54990,54990,Credit Card,Delivered
OD044771944683,CUST688754,Ramesh Joshi,ramesh.joshi468@example.com,9210960692,"Flat 291, Society D, Ahmedabad",Ahmedabad,Gujarat,746127,2023-10-07 21:43:23,Home,Bedsheet,1,799,799,Credit Card,Delivered
OD960004417233,CUST548073,Amit Verma,amit.verma465@example.com,9858808215,"Flat 482, Society A, Hyderabad",Hyderabad,Telangana,231923,2023-10-07 21:48:58,Electronics,Laptop,2,54990,109980,UPI,Returned
OD936801443217,CUST304437,Priya Joshi,priya.joshi622@example.com,9324955136,"Flat 437, Society D, Mumbai",Mumbai,Maharashtra,560253,2023-10-08 02:37:23,Home,Bedsheet,1,799,799,Debit Card,Shipped
OD869982847155,CUST969786,Priya Gupta,priya.gupta696@example.com,9161127093,"Flat 342, Society B, Jaipur",Jaipur,Rajasthan,385078,2023-10-08 03:18:03,Fashion,Running Shoes,2,1599,3198,UPI,Delivered
OD528680575139,CUST771644,Kavita Patel,kavita.patel164@example.com,9221644710,"Flat 241, Society B, Jaipur",Jaipur,Rajasthan,376340,2023-10-08 03:53:48,Electronics,Smartphone,1,12999,12999,Credit Card,Processing
OD172915222571,CUST332733,Rahul Verma,rahul.verma843@example.com,9227707384,"Flat 52, Society B, Mumbai",Mumbai,Maharashtra,246288,2023-10-08 09:12:12,Home Appliances,Blender,2,2250,4500,UPI,Delivered
OD886474664931,CUST890445,Ramesh Chauhan,ramesh.chauhan4@example.com,9247029497,"Flat 238, Society C, Nagpur",Nagpur,Maharashtra,547083,2023-10-08 13:09:29,Fashion,Jeans,1,1299,1299,UPI,Delivered
OD513415169137,CUST375291,Karan Joshi,karan.joshi212@example.com,9198943586,"Flat 184, Society C, Kanpur",Kanpur,Uttar Pradesh,598308,2023-10-08 14:42:06,Electronics,Smartphone,5,12999,64995,UPI,Delivered
OD205462169842,CUST471493,Rohit Sharma,rohit.sharma819@example.com,9715822379,"Flat 147, Society A, Pune",Pune,Maharashtra,439328,2023-10-08 15:22:17,Books,Novel,2,299,598,UPI,Delivered
OD967966031809,CUST220732,Anjali Iyer,anjali.iyer777@example.com,9590552182,"Flat 385, Society B, Nagpur",Nagpur,Maharashtra,367640,2023-10-09 00:47:18,Fashion,Jeans,3,1299,3897,UPI,Delivered
OD283660247647,CUST113637,Karan Das,karan.das321@example.com,9605453704,"Flat 125, Society C, Jaipur",Jaipur,Rajasthan,150427,2023-10-09 03:25:51,Electronics,Smartwatch,1,2499,2499,UPI,Delivered
OD298510708077,CUST940585,Amit Gupta,amit.gupta855@example.com,9686946783,"Flat 290, Society B, Ahmedabad",Ahmedabad,Gujarat,577303,2023-10-09 08:09:13,Health,Protein Powder,2,1899,3798,UPI,Delivered
OD166870100724,CUST334249,Karan Verma,karan.verma391@example.com,9365122512,"Flat 319, Society C, Kolkata",Kolkata,West Bengal,431530,2023-10-09 08:24:55,Electronics,Wireless Earbuds,1,1999,1999,UPI,Delivered
OD813565133310,CUST656345,Pooja Nair,pooja.nair585@example.com,9121242976,"Flat 185, Society B, Jaipur",Jaipur,Rajasthan,450558,2023-10-09 10:00:28,Electronics,Smartwatch,1,2499,2499,Net Banking,Delivered
OD090245309099,CUST527540,Diya Verma,diya.verma311@example.com,9541197598,"Flat 75, Society A, Mumbai",Mumbai,Maharashtra,586804,2023-10-09 13:24:35,Home,Bedsheet,1,799,799,UPI,Delivered
OD778143444311,CUST531189,Sneha Kumar,sneha.kumar59@example.com,9849234022,"Flat 387, Society A, Hyderabad",Hyderabad,Telangana,531897,2023-10-09 13:54:26,Fashion,Jeans,3,1299,3897,UPI,Delivered
OD398926266980,CUST407178,Priya Nair,priya.nair224@example.com,9474108617,"Flat 249, Society D, Bengaluru",Bengaluru,Karnataka,224804,2023-10-09 15:16:30,Fashion,Jeans,1,1299,1299,Cash on Delivery,Shipped
OD804697285339,CUST500950,Rahul Iyer,rahul.iyer366@example.com,9116845932,"Flat 419, Society D, Pune",Pune,Maharashtra,206164,2023-10-09 15:33:58,Home Appliances,Blender,1,2250,2250,Debit Card,Delivered
OD726861307340,CUST315877,Ramesh Kumar,ramesh.kumar492@example.com,9495278980,"Flat 219, Society A, Chennai",Chennai,Tamil Nadu,324504,2023-10-09 19:51:32,Health,Protein Powder,1,1899,1899,UPI,Returned
OD812635244150,CUST779782,Amit Singh,amit.singh174@example.com,9457258989,"Flat 198, Society C, Kolkata",Kolkata,West Bengal,841957,2023-10-10 02:26:49,Electronics,Smartphone,1,12999,12999,UPI,Shipped
OD568862213627,CUST850668,Pooja Joshi,pooja.joshi273@example.com,9968772234,"Flat 13, Society C, Mumbai",Mumbai,Maharashtra,471086,2023-10-10 08:35:41,Books,Novel,1,299,299,UPI,Delivered
OD075777664854,CUST407440,Pooja Chauhan,pooja.chauhan517@example.com,9438724594,"Flat 78, Society C, Jaipur",Jaipur,Rajasthan,457825,2023-10-10 10:06:01,Electronics,Smartwatch,3,2499,7497,UPI,Delivered
OD269006332489,CUST503568,Vikram Verma,vikram.verma622@example.com,9748095705,"Flat 187, Society C, Mumbai",Mumbai,Maharashtra,596851,2023-10-10 10:50:21,Accessories,Backpack,1,899,899,Cash on Delivery,Delivered
OD964250543087,CUST952846,Rahul Reddy,rahul.reddy317@example.com,9697360314,"Flat 301, Society B, Ahmedabad",Ahmedabad,Gujarat,169075,2023-10-10 12:25:17,Electronics,Wireless Earbuds,1,1999,1999,UPI,Cancelled
OD095754689872,CUST836650,Neha Gupta,neha.gupta158@example.com,9596906746,"Flat 13, Society A, Jaipur",Jaipur,Rajasthan,801898,2023-10-10 17:13:50,Electronics,Laptop,1,54990,54990,Debit Card,Delivered
OD479486498560,CUST172454,Ramesh Reddy,ramesh.reddy870@example.com,9860732269,"Flat 292, Society B, Chennai",Chennai,Tamil Nadu,208509,2023-10-11 09:03:36,Home Appliances,Blender,1,2250,2250,UPI,Delivered
OD045003936364,CUST389804,Neha Joshi,neha.joshi59@example.com,9770619046,"Flat 390, Society D, Kanpur",Kanpur,Uttar Pradesh,898181,2023-10-11 11:42:09,Home,Bedsheet,4,799,3196,UPI,Delivered
OD786394061604,CUST431988,Neha Verma,neha.verma615@example.com,9313253654,"Flat 399, Society B, Ahmedabad",Ahmedabad,Gujarat,303820,2023-10-11 12:16:26,Fashion,T-Shirt,3,499,1497,Debit Card,Shipped
OD455116502556,CUST214208,Karan Bose,karan.bose524@example.com,9039870441,"Flat 47, Society C, Mumbai",Mumbai,Maharashtra,582031,2023-10-11 13:13:45,Fashion,T-Shirt,1,499,499,UPI,Delivered
